class_alegria,class_desgosto,class_medo,class_raiva,class_surpresa,class_tristeza,class_neutro,texto
1,0,0,0,1,0,0,"Cães aprendem a dirigir na Nova Zelândia. As aulas para os fazem parte de uma campanha da Sociedade para Prevenção da Crueldade contra Animais do país. O objetivo da brincadeira é encontrar novos lares para cachorros abandonados, mostrando o quanto eles podem ser inteligentes."
0,1,1,0,0,1,0,"Líder norte-coreano é 'muito egoísta' para começar uma guerra, dizem desertores: Regime de Pyongyang levou milhares a fugirem para a Coreia do Sul. Refugiados dizem temer pela segurança de seus familiares."
0,1,1,0,1,1,0,"Moradores relatam medo da violência em Vila Velha, ES. Em três dias, quatro tiroteios foram registrados."
1,0,0,0,0,0,1,"Direcional construirá 8.896 unidades do 'Minha Casa'. A Direcional Engenharia firmou junto à Caixa Econômica Federal e à Prefeitura de Belo Horizonte contrato para a construção de unidades residenciais no âmbito do Programa 'Minha Casa, Minha Vida', para famílias com renda mensal de até R$ 1,6 mil."
1,0,1,0,0,0,1,"Laboratório do PR passa a realizar exames da nova gripe, diz governo: Resultados de testes de pacientes do estado devem sair em 2 dias. Secretário da Saúde disse que 'aulas devem seguir normalmente'."
1,0,1,0,0,0,1,"GSI cria núcleo para 'combater' e 'prevenir' ações terroristas no país: Grupo vai ser composto por representantes do GSI e três ministérios. Missão será avaliar ameaças em território nacional."
0,0,0,1,0,1,0,"Acusado de matar menina de 5 anos diz 'não lembrar' onde está o corpo. Britânico Mark Bridger é acusado de assassinar April Jones, de 5 anos."
0,1,0,0,0,1,0,"Professores interditam rodovia em Breu Branco. Categoria protesta por gratificação retirada do salário. Prefeitura afirma que retirou apenas gratificação duplicada no contracheque."
0,1,0,0,1,1,0,"Chuva alaga cidades e destrói estradas no Nordeste: No Ceará e no Piauí, moradores tiveram que sair de casa às pressas. No Maranhão, caminhoneiros protestam contra interdição de estrada."
0,1,0,0,0,0,1,"PSOL entra com nova representação contra Sarney: Partido quer investigação sobre irregularidades em casa e fundação. Conselho de Ética já recebeu cinco representações e quatro denúncias."
0,1,0,1,0,1,0,"'Botão da bermuda abriu', diz detido por estuprar menina de seis anos. Crime foi praticado pelo primo do pai da garota, em Guarujá, SP. Fato aconteceu dentro de uma casa no Jardim dos Pássaros."
0,0,0,0,1,0,1,"Megainvestidor Warren Buffett vira boneco nos EUA: Brinquedos foram distribuídos a torcedores do Omaha Royals. Bilionário também é um dos principais donos do time."
0,1,1,1,0,1,0,"Ônibus do Atlético é apedrejado no caminho para estádio em Lima. Uma das janelas da condução foi quebrada. Para entrar no Monumental, time teve de descer e ir para um veículo menor"
0,0,0,0,1,0,0,"Americano é notificado por andar de camelo e atrapalhar o trânsito. Cena ocorreu em Park City, no estado americano de Utah. Jason Andreozzi estava distribuindo panfletos para promover filme."
0,1,1,0,0,0,0,"Anvisa vai fazer triagem em ônibus provenientes de países sul-americanos: Até agora, controle era feito apenas em portos e aeroportos. Governo decidiu controlar fronteira após caso confirmado na Colômbia."
0,0,1,0,0,1,0,"Violentos combates e bombardeios continuam na Síria. Após uma noite de combates, Qadam e Tadamun, dois bairros pobres do sul de Damasco onde os rebeldes tentam tomar a capital, continuavam sendo palco de enfrentamentos e disparos."
0,0,0,0,0,0,1,"Fábio Ferrario deixa o cargo de procurador-geral da ALE de Alagoas. Advogado pediu exoneração do cargo para atuar na defesa de políticos. Decisão deve sair no Diário do Oficial no início da próxima semana."
1,1,0,0,0,0,1,"Brasil terá crescimento 'surpreendente' no próximo ano, diz Lula: Em Campina Grande, presidente disse que país está saindo da crise. Oposição torce para Brasil não 'dar certo' para ter chance eleitoral, disse."
0,0,1,0,0,1,0,"Tornados na Polônia deixam um morto e dez feridos. Uma estranha onda de tornados de verão devastou as regiões norte e oeste da Polônia, causando a morte de pelo menos uma pessoa e ferindo outras dez."
0,1,0,0,0,1,0,"Motociclista foge após causar acidente em Boa Vista, diz polícia. Duas pessoas ficaram feridas no acidente de trânsito neste domingo "
0,1,0,0,0,1,0,"Acidente de helicóptero deixa 4 mortos na Inglaterra. Um acidente de helicóptero causou a morte de quatro pessoas ontem à noite no condado de Norfolk, no leste da Inglaterra, informou nesta sexta-feira a polícia."
0,1,0,0,0,1,0,"Familiares de tripulação do voo MH370 criticam Malaysia Airlines. Companhia cortou toda relação direta com parentes da tripulação. 'Fomos abandonados', reclamam parentes."
0,0,0,0,0,0,1,"Tesouro Nacional capta mais US$ 25 milhões no mercado asiático: Na quarta, foi anunciada emissão de US$ 500 mi nos EUA e Europa. Oferta foi estendida ao mercado asiático na madrugada desta quinta."
0,1,0,0,1,1,0,"Empresário é morto a tiros em pousada na Bahia: Ele agenciava carreira de artista e estava no estado há quatro meses. Delegado vai investigar envolvimento da vítima com o tráfico de drogas."
0,0,0,0,1,1,0,"Teto de igreja cai e mata uma pessoa em Carmo do Cajuru, MG. Estrutura metálica atingiu duas pessoas. ferido foi evado para clínica. Existe a possibilidade de vítimas serem trabalhadores da obra."
0,0,0,0,1,0,1,"Mamífero que bota ovos da Nova Guiné intriga os cientistas: Animal é um dos mamíferos mais antigos e tímidos do mundo. Pesquisador se dedica a desvendar mistérios dessa criatura."
0,0,0,0,0,0,1,"Definição sobre candidatura de Ciro ao governo de SP pode sair até mês que vem: PSB quer definir situação eleitoral nos estados até o final de agosto. Segundo cúpula do partido, pesquisas animam Ciro Gomes e o PSB."
0,1,0,0,0,1,0,"Após assembleia, funcionários da USP decidem por manutenção de greve: Funcionários decidiram que a greve será mantida por tempo indeterminado. A decisão foi tomada após assembleia no prédio de História da USP."
0,0,1,0,0,1,1,"Medo da gripe faz máscara virar parte de uniforme em MG: Funcionários de empresa de fertilizantes adotaram acessório. No porto seco, caminhoneiros recebem folhetos com orientações."
0,0,1,1,0,1,0,"Britânica pega 14 semanas de prisão por matar gato no micro-ondas. Mulher de 23 anos sofre de problemas psicológicos. Ela admitiu ato após gato ter comido um peixe."
0,0,1,0,0,1,0,"Câmera flagra ladrão dentro de loja de roupas em MG: Perfumaria, que fica ao lado, também foi invadida. Ele está sendo procurado pela polícia."
0,1,0,0,0,0,0,"Indústria 'empurra' novas drogas, sem garantir que são melhores que antigas: Interesses comerciais acabam muitas vezes atrapalhando tratamentos. Opinião é de psquiatra americano, em artigo no jornal 'New York Times'."
1,0,0,0,1,0,0,"Primeiro centro de pesquisa brasileiro da Boeing é inaugurado em São José. Objetivo é desenvolver projetos em parceria com setor aeroespacial. Empresa é a maior do mundo no setor. Brasil é o 6º país a receber centro."
1,0,0,0,0,0,0,"Arqueólogos encontram vestígios com mais de 1.200 anos em MG: Pesquisadores localizaram amostras de vegetais em Montes Claros. Com projeto, cientistas querem aproximar comunidade das descobertas."
0,0,0,0,0,1,1,"Energia do impacto sobre Felipe Massa foi 30% da letal, estima engenheiro: Perito em acidentes automotivos ressalva que adotou premissas. Detalhes que só a perícia vão revelar indicarão números exatos."
0,0,0,0,1,1,0,"Homem rouba 2 bolsas e é espancado por 10 pessoas em Araraquara, SP. Suspeito de 36 anos está em estado grave e respira com aparelhos. Esse foi o 2º caso de espancamento registrado na cidade em 9 dias."
0,0,0,0,0,1,0,"Corpo de coreano morto em obra do metrô deixa a capital baiana. Segundo consulado, corpo de Kim Jong Pyo segue para a Coreia na sexta. Vítima morreu após choque próximo à Estação Acesso Norte."
0,0,0,0,1,1,0,"Quarto jacaré é encontrado na Região Metropolitana do Recife, esta semana. mal da espécie papo amarelo tem 1,5 metro e foi levado ao Ibama."
1,0,0,0,1,0,0,"Novo radar vai detectar voos em baixa altitude na fronteira amazônica: Equipamento pode identificar rotas de até 40 alvos simultaneamente. Aviões serão localizados se voarem abaixo de 300 metros de altura."
0,0,1,0,0,1,0,"Moradores de cidades dominadas pelo crack no DF narram rotina de medo. Um dia depois de o designer gráfico Isaque Nilton Alves Boschini, 28 anos, ter sido assassinado por reclamar do uso de crack na QE 40 do Guará 2, moradores, comerciantes e funcionários de locais onde domina o tráfico de drogas se sentem acuados."
0,0,0,0,0,1,0,"Estresse no trânsito vira rotina para milhares de brasileiros. Nos últimos 20 anos, o tempo de deslocamento subiu três vezes. Problema afeta saúde dos brasileiros."
0,1,0,0,0,1,0,"Lula quer reunião com laboratórios sobre vacina para gripe suína: Líderes do Mercosul se disseram preocupados com distribuição de remédios."
0,0,1,0,0,1,0,"Mulheres acima do peso correm mais risco de parto complicado, diz estudo: Pesquisa nos EUA examinou 600 obesas ou com peso acima do normal. Trabalho de parto dura 30% mais e necessidade de cesariana é maior."
0,1,1,0,0,0,0,"Maduro ordena agir em focos de violência e deter quem a financia. Anúncio foi feito pela ministra da Comunicação no Twitter. 25 pessoas já morreram em protestos no país."
0,0,0,0,1,0,1,"Em nota, Odebrecht rechaça pedido de arbitragem do Equador: Empresa pede auditorias técnicas 'de mais alto nível'. País alega que Odebrecht aumentou preço de obra de forma ilegal."
0,0,0,0,0,1,1,"MP instaura ação para investigar gestão do presídio do Agreste. Procedimento é desencadeado após denúncias do Sindapen. Promotor cobra informações da empresa gestora e de integrantes do Sgap."
0,0,1,0,1,0,0,"Mulher é encontrada em uma mala na zona norte de São Paulo. O corpo de uma mulher foi encontrado dentro de uma bolsa de nylon na zona norte da capital, na manhã deste domingo (5)."
0,0,0,0,1,0,1,"Artesanato de Petra, na Jordânia, parece o do Nordeste do Brasil: Desenhos de areia em recipientes de vidro parecem os feitos no Brasil. Mas saem as praias e os coqueiros, e entram o deserto e os camelos."
0,1,0,0,1,0,0,"Partículas de drogas são detectadas no ar de Madri e Barcelona: Foram encontradas moléculas de pelo menos cinco drogas, entre elas, maconha, heroína e cocaína."
0,0,1,0,0,1,0,"Interno faz enfermeira refém com arma caseira na Fasepa em Santarém. Adolescente usou um estoque e uma arma caseira para ameaçar a vítima. Caso ocorreu no final da manhã desta terça-feira (20)."
0,1,0,0,0,1,0,"Petróleo atinge nível mais alto em um mês em Nova York: Na Nymex, barril para entrega em junho fechou a US$ 53,20. Durante a sessão, o preço do barril chegou a US$ 53,65."
0,0,1,0,1,0,0,"Japoneses cercam Parlamento em protesto contra energia nuclear. Milhares de japoneses formaram uma corrente humana ao redor do Parlamento, neste domingo em Tóquio, contra a política nuclear do governo. Com alguns usando máscaras antigás e roupas de proteção."
0,0,1,0,0,1,0,"PM prende suspeito de atropelar e arrastar adolescente em Juiz de Fora. Jovem de 21 anos foi localizado na manhã desta sexta-feira (14). Na casa dele, no Santa Efigênia, PM encontrou droga e bombas caseiras."
0,1,1,1,0,0,0,"Americano é suspeito de marcar com faca pentagrama nas costas do filho. Ele ligou para a polícia e contou ter cortado garoto de 6 anos, que está bem."
0,0,1,0,0,1,0,"Terremoto sacode o leste do Japão. Um terremoto de 4,9 graus de magnitude sacudiu edifícios em Tóquio, no leste do Japão, neste sábado, disse a agência meteorológica japonesa."
0,0,0,0,0,1,0,"Novos ataques do Boko Haram deixam dezenas de mortos na Nigéria. Homens atacaram vilarejos no estado de Borno. Muitos habitantes fugiram para o Camarões, diz deputado."
0,1,0,0,0,1,0,"Após cassações de Lago e Cunha Lima, TSE julgará mais oito governadores: Segundo TSE, governadores do TO e de SC devem ser os próximos. Veja infográfico com processos, acusações e argumentos de defesa."
0,0,0,1,0,1,0,"Motorista atropela multidão e casal morre durante festival nos EUA. Suspeito de dirigir bêbado invadiu área fechada por barricadas em Austin. Motorista tentou fugir a pé, mas foi imobilizado por laser. 23 ficaram feridos."
1,0,0,0,1,0,0,"Rottweiler participa de trabalho de demolição de prédio em SC: Animal passou por destroços para transportar cabo de aço. Cão da Polícia Militar, não por acaso, se chama Hulk."
0,0,0,0,0,0,1,"Senador do Piauí sofre cirurgia de redução de estômago em SP: Heráclito Fortes (DEM) passa bem e ainda está na UTI. Assessoria diz que senador deve ficar de licença por uma semana."
1,0,0,0,0,1,0,"Amigos de brasileiro sumido na África buscam doações na internet: Eles tentam arrecadar fundos para ajudar nas buscas pelo economista. Blog “Ajude Gabriel Buchmann” já atraiu mais de 200 membros."
0,0,0,0,1,1,0,"STF nega pedido para que Sean seja ouvido por juiz antes de voltar aos EUA: Avó do menino tenta impedir que ele volte para guarda de David Goldman. Pai biológico disputa guarda de Sean com família brasileira."
0,0,0,0,0,1,0,"Última etapa de projeto aponta seis locais impróprios para banho no RS. Fepam analisa locais no litoral, balneários e barras do estado. Na última semana, nove pontos não eram aconselhados para banho."
0,0,0,0,0,1,0,"Ex-campeão mundial de boxe é baleado em Porto Rico. O ex-pugilista porto-riquenho Hector 'Macho' Camacho, campeão mundial em três categorias diferentes do boxe nas décadas de 80 e 90, foi baleado quando estava dentro de um carro nos arredores de San Juan, capital de Porto Rico."
1,1,1,0,0,1,0,"Homens arrombam casa e executam casal em Itamaraju, diz polícia na BA. Crime ocorreu nesta sexta. vítimas foram atingidas por quase 20 disparos. Segundo Samu, criança estava no local e se escondeu dos criminosos."
0,1,0,0,1,1,0,"Menina de 15 anos é acorrentada pela avó em MS: Segundo a polícia, avó se cansou da desobediência da neta em Amambaí. Ela vai responder em liberdade por cárcere privado."
0,0,1,0,0,1,1,"Neozelandês diz que viu avião malaio em chamas no Vietnã. Homem trabalhava em plataforma de petróleo no sudeste do país. Avião com 239 a bordo sumiu quando ia da Malásia para a China."
1,0,0,0,1,0,1,"Federal do Ceará terá curso de jornalismo só para sem-terra: Com 60 vagas, graduação começa a ser oferecida em janeiro. Em junho, Justiça decidiu pelo fim de curso de direito na Federal de Goiás."
